référence;actif;
57026-1901;0
57026-2201;0
57030-0501;0
57030-0601;0
57030-0951;0
57030-1201;0
57030-1401;0
57030-1901;0
57030-2201;0
57034-0000;0
57034-1110;0
57034-1201;0
57034-2201;0
57040-0801;0
57045-0300;0
57050-0000;1
57050-0003;1
57050-0006;1
57050-0008;1
57050-0010;1
57050-0012;1
57050-0012V;0
57050-0013;1
57050-0014;1
57050-001P;1
57050-001R;0
57050-001S;1
57050-001V;1
57050-001W;0
57050-001Z;1
57050-0021;0
57050-0024;1
57050-002B;1
57050-002C;1
57050-002D;1
57050-002G;1
57050-002H;1
57050-002I;1
57050-002K;1
57050-002L;1
57050-002S;1
57050-002T;1
57050-002V;1
57050-002X;0
57050-002Y;0
57050-002Z;1
57050-003J;0
57050-0051;1
57050-0059;1
57050-0062;1
57050-0064;0
57050-0069;1
57050-0075;1
57050-0076;1
57050-0080;1
57050-0081;1
57050-0089;1
57050-0092;1
57050-0093;1
57050-0098;1
57050-0112;1
57050-0114;1
57050-011N;1
57050-011P;1
57050-0120;1
57050-0124;1
57050-012S;1
57050-012T;1
57050-012V;1
57050-012X;0
57050-012Z;1
57050-0169;0
57050-0175;1
57050-0180;1
57050-0188;1
57050-0193;1
57050-021P;1
57050-0288;1
57050-0388;1
57050-0488;0
57050-1011;1
57050-1962;0
57050-2010;1
57050-2012;1
57050-201P;0
57050-2029;0
57050-2059;1
57050-2081;1
57050-2093;1
57050-2112;1
57050-211P;0
57050-2188;1
57050-2193;1
57050-221P;0
57053-0050;0
57053-0110;0
57053-1800;0
57055-003D;1
57055-003F;1
57055-003G;1
57055-0061;1
57060-0003;1
57060-0010;1
57060-0012;1
57060-002L;1
57060-003A;0
57060-0080;1
57060-0089;1
57060-0112;1
57060-2010;1
57060-2012;1
57060-2112;1
57067-1800;0
57070-0000;0
57070-0050;0
57070-0075;0
57070-0400;0
57070-0900;0
57070-1200;1
57073-1200;0
57075-1200;1
57080-002T;0
57080-3001;1
57080-3003;1
57080-3005;1
57080-3006;1
57080-3008;1
57080-3010;1
57080-3012;1
57080-3013;1
57080-3015;1
57080-3016;1
57080-3019;1
57080-301I;1
57080-301K;1
57080-301P;1
57080-301Q;1
57080-3020;1
57080-3022;1
57080-3023;1
57080-3024;1
57080-3029;1
57080-302B;1
57080-302C;1
57080-302D;0
57080-302G;1
57080-302T;1
57080-302V;1
57080-3035;1
57080-3040;1
57080-3041;1
57080-3047;1
57080-3051;1
57080-3055;1
57080-3056;1
57080-3060;1
57080-3069;1
57080-3070;0
57080-3075;0
57080-3078;1
57080-3080;1
57080-3086;1
57080-3088;1
57080-3090;1
57080-3092;1
57080-3093;1
57080-3095;1
57080-3096;1
57080-3097;1
57080-3098;0
57086-3010;0
57086-3012;0
57090--3012;0
57090-002T;0
57090-3003;1
57090-3005;1
57090-3006;1
57090-3008;1
57090-3010;1
57090-3012;1
57090-3013;1
57090-3015;1
57090-3016;1
57090-3019;1
57090-301I;1
57090-301K;1
57090-301P;1
57090-301Q;1
57090-3020;1
57090-3022;1
57090-3023;1
57090-3024;1
57090-3025;1
57090-3028;0
57090-3029;1
57090-302B;1
57090-302C;1
57090-302D;0
57090-302G;1
57090-302T;1
57090-302V;1
57090-3035;1
57090-3040;1
57090-3041;1
57090-3047;1
57090-3051;1
57090-3055;1
57090-3056;1
57090-3060;1
57090-3069;1
57090-3070;0
57090-3075;0
57090-3078;1
57090-3080;1
57090-3086;1
57090-3088;1
57090-3090;1
57090-3092;1
57090-3093;1
57090-3095;1
57090-3096;1
57090-3097;1
57090-3098;0
57096-3010;0
57096-3012;0
57126-0500;0
57126-1000;0
57126-1800;0
57130-0500;0
57130-1000;0
57130-1800;0
57140-0500;0
57142-0006;1
57142-0007;1
57142-0008;1
57142-0009;1
57142-0010;1
57142-0012;0
57150-0120;1
57150-0140;0
57170-0001;0
57170-0002;0
57170-0400;0
57170-0900;0
57200-0006;0
57200-0007;0
57250-0012;1
57250-0112;1
57300-0190;0
5750-0000;0
57526-0501;0
57526-0601;1
57526-0951;1
57526-1000;0
57526-1110;0
57526-1401;1
57526-1800;0
57526-1901;1
57526-2201;1
57526-5110;0
57530-0110;0
57530-0500;0
57530-0501;0
57530-0601;1
57530-0951;1
57530-1000;0
57530-1110;0
57530-1401;1
57530-1901;1
57530-2201;1
57530-5110;0
57534-0601;1
57534-0951;1
57534-1110;0
57534-1201;1
57534-1401;1
57534-1901;1
57534-2201;1
57534-5110;0
57536-0701;1
57536-0951;0
57536-1201;1
57536-1401;1
57536-1901;1
57536-5110;0
57540-0801;1
57540-1000;0
57540-1201;1
57545-0110;0
57545-0300;1
57545-0700;1
57553-0050;1
57553-0090;0
57553-0110;0
57553-1800;1
57567-0110;1
57567-1800;1
57570-0400;1
57570-0900;1
5760-0000;0
57600-3000;1
57600-3400;1
57620-3000;1
57620-3400;1
57620-3445;0
57626-1000;0
57630-0500;0
57630-1800;0
57634-0500;1
57634-1000;0
57635-0143;0
57636-1000;0
57640-0500;0
57645-0300;0
57667-1800;0
57670-0400;0
57670-0900;0
57726-0500;1
57726-1000;0
57726-1800;0
57730-0500;1
57730-1000;0
57730-1800;0
57734-0500;1
57734-1000;0
57734-1800;0
57736-0500;0
57736-1000;0
57736-1800;0
57740-0500;0
57740-1000;0
57745-0300;0
57753-1800;0
57767-1800;0
57770-0400;0
57826-1000;0
57830-0500;0
57830-1000;0
57830-1800;0
57834-1000;0
57836-1000;0
57845-0300;0
57853-1800;0
57867-1800;0
57870-0400;0
57945-0700;0
58005-3010;0
5850-2600;0
5850-3000;0
5856-2600;0
5856-3000;0
5860-3007;0
5860-3010;0
5860-3407;0
5860-3410;0
5860-3607;0
58600-3002;0
58600-3402;0
5900-9092;0
5900-9094;0
59125-3010;0
59150-3010;0
600/040;0
6000;0
6010/1;0
60100-0151;0
6011;0
6047;0
60520-1000;1
60520-9000;1
60560-2605;1
60560-3005;1
60560-3405;1
60560-3605;1
60560-4105;1
60560-5000;1
60563-3005;1
60580-1000;1
60580-9000;1
60800-3002;0
60800-3007;0
60800-3012;0
614/0100;0
6150-9101;0
6150-9102;0
6150-9103;0
6150-9104;0
6150-9105;0
6150-9109;0
6150-9111;0
6150-9111-0003;0
6150-9115;0
6150-9155;0
61528-2503;0
61528-6500;0
61545-1000;0
61599-9509;0
62815-3103;0
63015-0080;0
63015-2608;0
63015-2651;0
63015-3115;0
63015-4447;0
650/040;0
6510;0
65335-3809;0
68580-2725;0
70-00/120;0
70-00/155;0
70-00/160;0
7000;0
7010;0
70100-0030;0
70100-0151;0
7011;0
71545-201B;0
71553-101B;0
71553-5000;0
71553-5500;0
71570-201B;0
7213-2415;1
7213-2416;1
72615-261B;0
73015-261B;0
73015-451B;0
73415-261B;0
73415-451B;0
7410;0
7500;0
7610;0
7810;0
8000;0
801/0210;0
801/1162;0
801/2162;0
80100-0147;0
80300-0037;0
80305-0027;0
80600-0003;0
80600-0009;0
80600-0010;0
80600-0023;0
80600-0024;0
80600-0061;0
8100;0
812/1160;0
81528-6500;0
8169-308070;0
8169-348070;0
82-00002;0
82-00002/1;0
82-00003;0
82-00006;0
82-00010;0
82-00012;0
82-00012/1;0
82-00013;0
82-00015;0
82-00016;0
82-000164;0
82-00017;0
82-00018;0
82-00023;0
82-00024;0
82-00025;0
82-00036;0
82-00042;0
82-00045;0
82-00056;0
82-00059;0
82-00074;0
82-00078;0
82-00085;0
82-00086;0
82-00092;0
82-00093;0
82-00095;0
82-00103;0
82-00105;0
82-00148;0
82-00156;0
82-00164;0
82-00164/1;0
82-00175;0
82-00185;0
82-00186;0
82-00187;0
82-00196;0
82-00197;0
82-00202/1;0
82-00202/2;0
82-00202/3;0
82-00202/4;0
82-00202/5;0
82-00202/6;0
82-00202/7;0
82-00202/8;0
82-00206;0
82-00212;0
82-00217;0
82-00218;0
82-00219;0
82-00219/1;0
82-00220;0
82-00221;0
82-00222;0
82-00225;0
82-00226;0
82-00242;0
82-00305;0
82-00306;0
82-00312;0
82-00356;0
82-00400;0
82-00405;0
82-00412;0
82-00459;0
82-00659;0
82-00710;0
82-00759;0
82-10042;0
82-10056;0
82-10148;0
82-10148/2;0
82-10152;0
82-10183;0
82-10242;0
82-10400;0
82-20400;0
82/00152;0
82/0110;0
82/0156;0
82/0240;0
8200;0
83-00002;1
83-00003;1
83-00006;1
83-00010;1
83-00012;1
83-00012/1;1
83-00013;1
83-00015;1
83-00017;1
83-00018;1
83-00023;1
83-00036;1
83-00042;0
83-00059;1
83-00074;1
83-00086;1
83-00093;1
83-00095;1
83-00103;1
83-00105;1
83-00148;0
83-00156;0
83-00164;1
83-00175;1
83-00186;1
83-00187;1
83-00191;1
83-00197;1
83-00202;0
83-00202/1;1
83-00202/2;1
83-00202/3;1
83-00202/4;1
83-00202/5;1
83-00202/6;0
83-00202/7;1
83-00206;1
83-00212;1
83-00218;1
83-00220;1
83-00225;1
83-00226;1
83-00232;1
83-00238;0
83-00253;0
83-00305;1
83-00306;1
83-00312;1
83-00356;1
83-00459;1
83-00516;0
83-00659;1
83-00759;1
83/0156;0
83/0500;0
83015-0049;0
83015-3103;0
8310;0
84-00003;0
84-00010;1
84-00012;1
84-00012/1;1
84-00074;0
84-00212;1
84-00238;1
84-00312;0
84-00659;1
84-00759;1
8500;0
86-00002;1
86-00003;1
86-00005;1
86-00006;1
86-00010;1
86-00012;1
86-00015;1
86-00017;1
86-00018;1
86-00023;1
86-00024;1
86-00059;1
86-00062;1
86-00085;1
86-00167;1
86-00175;1
86-00187;1
86-00197;1
86-00202;1
86-00206;1
86-00212;1
86-00220;0
86-00221;1
86-00225;1
86-00256;1
86-00264;1
86-00405;1
86-00459;1
86-00659;1
86-00759;1
86-0086;0
86/10010;0
86/10012;0
86/20010;0
86/20012;0
8710;0
882-00010;0
882-00152;0
883-0200;0
883/0045;1
883/0055;1
883/0065;1
883/0075;1
883/0085;1
883/0100;0
883/0156;0
883/080;0
883/085;0
883/100;0
883/1156;1
883/1200;0
883/1200/60;0
883/2156;1
890-00;0
890-00230;0
90-00000;0
90-00003;0
90-00036;0
90-00093;0
90-00102;0
90-00110;0
90-00113;0
90-10000;0
9000;0
90047-0150;0
90100-0000;0
90100-0123;0
90100-0143;0
90100-0151;0
90108-0151;0
90180-8123;0
90180-8143;0
90180-8151;0
90188-8151;0
90300-0037;0
90300-0045;0
90300-0055;0
90305-0027;0
90310-0027;0
90315-0027;0
90315-5300;0
90315-5327;0
90325-0027;0
90325-5327;0
90400-0000;0
90405-0035;0
90410-0300;0
90450-0000;0
90453-0000;0
90600-0003;0
90600-0005;0
90600-0006;0
90600-0008;0
90600-0009;0
90600-0010;0
90600-0012;0
90600-0013;0
90600-0015;0
90600-0016;0
90600-001G;0
90600-001P;0
90600-0020;0
90600-0023;0
90600-0024;0
90600-0025;0
90600-0029;0
90600-002C;0
90600-002P;0
90600-0031;0
90600-0043;0
90600-0047;0
90600-0049;0
90600-0051;0
90600-0053;0
90600-0055;0
90600-0056;0
90600-0061;0
90600-0062;0
90600-0076;0
90600-0078;0
90600-0080;0
90600-0081;0
90600-0084;0
90600-0088;0
90600-0090;0
90600-0091;0
90600-0092;0
90600-0093;0
90600-0096;0
90600-0098;0
90600-0099;0
90600-011P;0
90750-0000;0
90750-3000;0
90800-2602;0
90800-2607;0
90800-2612;0
90800-3002;0
90800-3007;0
90800-3012;0
90800-5307;0
90800-7007;0
90808-2602;0
90808-2607;0
90808-2612;0
90808-3002;0
90808-3007;0
90812-2602;0
90812-2607;0
90812-2612;0
90812-3002;0
90812-3007;0
90812-3012;0
90814-7002;0
9100;0
91224-1000;0
91224-1500;0
91228-1000;0
91228-1500;0
91228-2000;0
91228-2500;0
91253-1000;0
91299-9500;0
91424-1000;0
91424-1500;0
91424-2000;0
91428-1000;0
91428-1500;0
91470-2500;0
91499-9000;0
91518-9013;0
91524-1000;0
91524-2500;0
91524-2576;0
91524-5500;0
91524-6051;0
91524-6512;0
91528-1000;0
91528-1500;0
91528-2000;0
91528-2500;0
91528-2503;0
91528-5000;0
91528-5500;0
91534-6500;0
91536-1000;0
91545-1000;0
91545-201B;0
91545-6000;0
91553-1000;0
91553-101B;0
91553-1500;0
91553-2500;0
91553-5000;0
91570-1000;0
91570-2500;0
91570-5000;0
91570-6051;0
91598-9013;0
91598-9500;0
91598-9503;0
91599-9000;0
91599-9001;0
91599-9002;0
91599-9013;0
91599-9500;0
91599-9503;0
91599-9505;0
91599-9547;0
91812-9000;0
91812-9500;0
91824-1000;0
91824-1500;0
91824-2000;0
91824-2500;0
91824-5000;0
91824-5500;0
91824-6512;0
91828-1000;0
91828-1500;0
91828-2000;0
91828-2500;0
91828-2577;0
91828-5000;0
91828-6000;0
91828-6500;0
91845-1000;0
91845-1500;0
91845-201B;0
91853-1000;0
91853-101B;0
91853-1500;0
91853-5000;0
91870-1000;0
91870-2000;0
91870-2503;0
91870-6512;0
91899-9503;1
91899-9505;1
91899-9506;1
91899-9508;1
91899-9510;1
91899-9512;1
91899-9513;1
91899-9515;1
91899-9516;1
91899-95180;0
91899-951K;1
91899-951P;1
91899-9520;1
91899-9523;1
91899-9524;1
91899-9525;1
91899-9529;1
91899-952P;1
91899-9547;1
91899-9549;0
91899-9559;1
91899-9576;1
91899-9580;1
91899-9581;1
91899-9588;1
91899-9589;0
91899-9590;1
91899-9591;1
91899-9592;0
91899-9596;1
91899-9598;1
9200;0
9220-0010;0
9220-0012;0
9220-0013;0
9220-0015;0
9220-0020;0
9220-0022;0
9220-0023;0
9221-0032;0
9221-0033;0
92415-3103;0
92415-3105;0
92415-3110;0
92415-3112;0
92415-3113;0
92415-3115;0
92415-3116;0
92415-3123;0
92415-3124;0
92415-3131;0
92415-3147;0
92415-3149;0
92415-3176;0
92415-3180;0
92415-3181;0
92415-3188;0
92415-3196;0
92415-3197;0
92418-3103;0
92418-3105;0
92418-3110;0
92418-3112;0
92418-3113;0
92418-3115;0
92418-3116;0
92418-3123;0
92418-3124;0
92418-3131;0
92418-3147;0
92418-3149;0
92418-3176;0
92418-3180;0
92418-3181;0
92418-3188;0
92418-3196;0
92418-3197;0
92418-5638;0
92615-2610;0
92615-261B;0
92615-3103;0
92615-3105;0
92615-3110;0
92615-3112;0
92615-3113;0
92615-3115;0
92615-3116;0
92615-311P;0
92615-3123;0
92615-3124;0
92615-3131;0
92615-3147;0
92615-3149;0
92615-3176;0
92615-3180;0
92615-3181;0
92615-3188;0
92615-3196;0
92615-3197;0
92615-451B;0
92615-8315;0
92615-8378;0
92618-261B;0
92618-3103;1
92618-3105;1
92618-3106;1
92618-3108;1
92618-3110;1
92618-3112;1
92618-3113;1
92618-3115;1
92618-3116;1
92618-311K;1
92618-311P;1
92618-3120;1
92618-3123;1
92618-3124;1
92618-3125;1
92618-3129;1
92618-312P;1
92618-3131;0
92618-3147;1
92618-3149;0
92618-3159;1
92618-3176;1
92618-3180;1
92618-3181;1
92618-3188;1
92618-3190;1
92618-3193;0
92618-3196;1
92618-3197;0
92618-3198;1
92618-4493;0
92618-5638;0
92618-5691;1
92618-8310;0
92618-8325;0
92618-8380;0
92815-3103;0
92815-3105;0
92815-3110;0
92815-3112;0
92815-3113;0
92815-3115;0
92815-3116;0
92815-3123;0
92815-3124;0
92815-3131;0
92815-3147;0
92815-3149;0
92815-3176;0
92815-3178;0
92815-3180;0
92815-3181;0
92815-3188;0
92815-3196;0
92815-3197;0
92815-3198;0
92815-4447;0
92815-4492;0
92818-2692;0
92818-3103;0
92818-3105;0
92818-3110;0
92818-3112;0
92818-3113;0
92818-3115;0
92818-3116;0
92818-3123;0
92818-3124;0
92818-3131;0
92818-3147;0
92818-3149;0
92818-3176;0
92818-3180;0
92818-3188;0
92818-3196;0
92818-3197;0
92818-3198;0
93015-0003;0
93015-0010;0
93015-0015;0
93015-261B;0
93015-2624;0
93015-3103;0
93015-3105;0
93015-3110;0
93015-3112;0
93015-3113;0
93015-3115;0
93015-3116;0
93015-3123;0
93015-3124;0
93015-3131;0
93015-3147;0
93015-3149;0
93015-3151;0
93015-3155;0
93015-3176;0
93015-3180;0
93015-3181;0
93015-3188;0
93015-3196;0
93015-3197;0
93015-4403;0
93015-4442;0
93015-451B;0
93015-7300;0
93015-8303;0
93015-8310;0
93015-8313;0
93015-8322;0
93015-8324;0
93015-8331;0
93015-8347;0
93015-8380;0
93015-8390;0
93015-8394;0
93018-001C;0
93018-261B;0
93018-3103;1
93018-3105;1
93018-3106;1
93018-3108;1
93018-3110;1
93018-3112;1
93018-3113;1
93018-3115;1
93018-3116;1
93018-3119;0
93018-311K;1
93018-311P;1
93018-3120;1
93018-3123;1
93018-3124;1
93018-3125;1
93018-3129;1
93018-312P;1
93018-3131;0
93018-3138;0
93018-3147;1
93018-3149;0
93018-3153;0
93018-3155;0
93018-3159;1
93018-3176;1
93018-3180;1
93018-3181;1
93018-3188;1
93018-3190;1
93018-3196;1
93018-3197;0
93018-3198;1
93018-4410;0
93018-4429;0
93018-5610;0
93018-5629;0
93018-5691;1
93018-8303;0
93018-8323;0
93018-8325;0
93018-832K;0
93418-3103;1
93418-3105;1
93418-3106;1
93418-3108;1
93418-3110;1
93418-3112;1
93418-3113;1
93418-3115;1
93418-3116;1
93418-311K;1
93418-311P;1
93418-3120;1
93418-3123;1
93418-3124;1
93418-3125;1
93418-3129;1
93418-312P;1
93418-3147;1
93418-3159;1
93418-3176;1
93418-3180;1
93418-3181;1
93418-3188;1
93418-3190;1
93418-3191;1
93418-3196;1
93418-3198;0
93418-5691;1
93618-261B;0
93618-3103;1
93618-3106;1
93618-3108;1
93618-3110;1
93618-3112;1
93618-3113;1
93618-3115;1
93618-3116;1
93618-311K;1
93618-311P;1
93618-3120;1
93618-3123;1
93618-3124;1
93618-3125;1
93618-3129;1
93618-312P;1
93618-3147;1
93618-3159;1
93618-3176;1
93618-3180;1
93618-3181;1
93618-3188;1
93618-3189;0
93618-3190;1
93618-3191;1
93618-3196;1
93618-3198;1
93618-5691;1
94535-3803;0
94535-3805;0
94535-3810;0
94535-3813;0
94535-3815;0
94535-3816;0
94535-3823;0
94535-3824;0
94535-3831;0
94535-3847;0
94535-3849;0
94535-3876;0
94535-3880;0
94535-3881;0
94535-3888;0
94535-3896;0
94535-3897;0
94538-3006;0
94538-3803;1
94538-3805;1
94538-3808;1
94538-3810;1
94538-3812;1
94538-3813;1
94538-3815;1
94538-3816;1
94538-381K;1
94538-381P;1
94538-3820;1
94538-3823;1
94538-3824;1
94538-3825;1
94538-3829;1
94538-382P;1
94538-3847;1
94538-3849;0
94538-3859;1
94538-3876;1
94538-3880;1
94538-3881;1
94538-3888;1
94538-3890;1
94538-3891;1
94538-3896;1
94538-3897;0
94538-3898;1
94538-5691;1
94538-8410;0
9500;0
95335-3803;0
95335-3805;0
95335-3810;0
95335-3812;0
95335-3813;0
95335-3815;0
95335-3816;0
95335-3823;0
95335-3824;0
95335-3831;0
95335-3847;0
95335-3849;0
95335-3876;0
95335-3880;0
95335-3881;0
95335-3888;0
95335-3896;0
95335-3897;0
95335-8480;0
95338-3108;0
95338-3119;0
95338-3190;0
95338-3803;1
95338-3805;1
95338-3806;1
95338-3808;1
95338-3810;1
95338-3812;1
95338-3813;1
95338-3815;1
95338-3816;1
95338-381K;1
95338-3820;1
95338-3823;1
95338-3824;1
95338-3825;1
95338-3829;1
95338-382P;1
95338-3831;0
95338-3847;1
95338-3849;0
95338-3859;1
95338-3876;1
95338-3880;1
95338-3881;1
95338-3888;1
95338-3891;1
95338-3896;1
95338-3897;0
95338-3898;1
95338-5629;0
95338-5691;0
95338-8480;0
95338-8488;0
96-00010;0
96-00091;0
96-00143;0
96-00206;0
96728-3129;0
96728-3803;1
96728-3805;1
96728-3806;1
96728-3808;1
96728-3810;1
96728-3812;1
96728-3813;1
96728-3815;1
96728-3816;1
96728-381K;1
96728-381P;1
96728-3820;1
96728-3823;1
96728-3824;1
96728-3825;1
96728-382P;1
96728-3831;0
96728-3847;1
96728-3849;0
96728-3859;1
96728-3876;1
96728-3880;1
96728-3881;1
96728-3888;1
96728-3890;1
96728-3891;1
96728-3896;1
96728-3897;0
96728-3898;1
96728-5691;0
96728-8410;0
96728-842K;0
96729-3803;0
96729-3805;0
96729-3810;0
96729-3812;0
96729-3813;0
96729-3815;0
96729-3816;0
96729-3823;0
96729-3824;0
96729-3831;0
96729-3847;0
96729-3849;0
96729-3876;0
96729-3880;0
96729-3881;0
96729-3888;0
96729-3896;0
96729-3897;0
97022-4403;0
97022-4405;0
97022-4412;0
97022-4413;0
97022-4415;0
97022-4416;0
97022-4423;0
97022-4424;0
97022-4431;0
97022-4447;0
97022-4449;0
97022-4476;0
97022-4480;0
97022-4481;0
97022-4488;0
97022-4496;0
97022-4497;0
97028-3125;0
97028-38020;0
97028-3803;1
97028-3806;1
97028-3808;1
97028-3810;1
97028-3812;1
97028-3813;1
97028-3815;1
97028-3816;1
97028-381K;1
97028-381P;1
97028-3823;1
97028-3824;1
97028-3825;1
97028-3829;1
97028-382P;1
97028-3847;1
97028-3859;1
97028-3876;1
97028-3880;1
97028-3881;1
97028-3888;1
97028-3889;0
97028-3890;1
97028-3891;1
97028-3896;1
97028-3898;1
97028-4403;0
97028-4405;0
97028-4406;0
97028-4412;0
97028-4413;0
97028-4415;0
97028-4416;0
97028-4423;0
97028-4424;0
97028-4431;0
97028-4447;0
97028-4449;0
97028-4462;0
97028-4476;0
97028-4480;0
97028-4481;0
97028-4488;0
97028-4496;0
97028-4497;0
97028-5691;0
98-00059;0
98-00107;0
A4600;0
A4605;0
A4610;0
A4620;0
A52220SIMAC;0
A52241SIMAC;0
A52262SIMAC;0
A52271;0
A52280;0
A54431;0
A61167;0
A69196;0
A69213;0
A69233;0
A69247;0
A69890;0
A69898;1
A73412;0
AB214;0
AB215;0
AB216;0
AB221;0
AB225;0
AB226;0
AB235;0
AB236;0
AB246;0
AB248;0
AB250;0
AB251;0
AB271;0
AB275;0
AEC1510;1
AEC1515;1
AEC1515ADV;0
AEC1515P;0
AEC1516;0
AEC1520;0
AEK3082;0
AEK3801;0
AEL556;1
AEL556-1;0
AEL5561;1
AEM300S;0
AEM3081;1
AEM3082;1
AEM3083;0
AEM308P;1
AEM4101CTA;0
AEM4111;0
AEM4111P;1
AEM4115;1
AEM4141CTA;0
AEM4141P;1
AEM4145;0
AEM4145M;1
AEM4145P;0
AEM4147;1
AEM4161;0
AEM4161P;1
AEM4165;1
AEM4185;1
AEM4919;0
AEM5651;1
AEM5652;1
AEM65A;0
AEP001;0
AEP002;0
AEP003;0
AEP005;1
AEP010;1
AEP011;0
AEP012;0
AEP013;0
AEP014;1
AEPC911;1
AEPC916;1
AEQ556;1
AEU300;0
AEU301;1
AEU302;1
AEU303;1
AEU304;1
AEU501;1
AEU502;1
AEU503;1
AEU504;1
AEU701;0
AEUG0012;1
AEUG0012-S;1
AEUG007;0
AEUG009;0
AEUG07;1
AEUG09;1
AEUM16;0
AEV5561G;1
AEV5562G;1
AEV556A;1
AEV556E;1
AEV65G;1
AEV762E;1
AEV919E;1
AI19656;0
AI19800;0
AI24290P24;0
AI24290P25;0
AI24290P26;0
AI24290P27;0
AI24290P28;0
AI24290P29;0
AI24290P30;0
AI24290P31;0
AI24290P32;0
AI24290P33;0
AI24290P34;0
AI24290P35;0
AI24290P36;0
AI24290P37;0
AI24290P38;0
AI24451P35;0
AI24451P36;0
AI24451P37;0
AI24451P38;0
AI24451P39;0
AI24451P40;0
AI24451P41;0
AI24451P42;0
AI2445CP35;0
AI2445CP36;0
AI2445CP37;0
AI2445CP38;0
AI2445CP39;0
AI2445CP40;0
AI2445CP41;0
AI2445CP42;0
AI24532P19;0
AI24532P20;0
AI24532P21;0
AI24532P22;0
AI24532P23;0
AI24532P24;0
AI24532P25;0
AI24532P26;0
AI24532P27;0
AI24532P28;0
AI24532P29;0
AI24532P30;0
AI24532P31;0
AI24532P32;0
AI24532P33;0
AI24532P34;0
AI24532P35;0
AI24532P36;0
AI24532P37;0
AI24532P38;0
AI24538P19;0
AI24538P20;0
AI24538P21;0
AI24538P22;0
AI24538P23;0
AI24538P24;0
AI24538P25;0
AI24538P26;0
AI24538P27;0
AI24538P28;0
AI24538P29;0
AI24538P30;0
AI24538P31;0
AI24538P32;0
AI24538P33;0
AI24538P34;0
AI24538P35;0
AI24538P36;0
AI24538P37;0
AI24538P38;0
AI24539P19;0
AI24539P20;0
AI24539P21;0
AI24539P22;0
AI24539P23;0
AI24539P24;0
AI24539P25;0
AI24539P26;0
AI24539P27;0
AI24539P28;0
AI24539P29;0
AI24539P30;0
AI24539P31;0
AI24539P32;0
AI24539P33;0
AI24539P34;0
AI24539P35;0
AI24539P36;0
AI24539P37;0
AI24539P38;0
AI24567P19;0
AI24567P20;0
AI24567P21;0
AI24567P22;0
AI24567P23;0
AI24567P24;0
AI24567P25;0
AI24567P26;0
AI24567P27;0
AI24567P28;0
AI24567P29;0
AI24567P30;0
AI24567P31;0
AI24567P32;0
AI24567P33;0
AI24567P34;0
AI24567P35;0
AI24567P36;0
AI24567P37;0
AI24567P38;0
AI24569P19;0
AI24569P20;0
AI24569P21;0
AI24569P22;0
AI24569P23;0
AI24569P24;0
AI24569P25;0
AI24569P26;0
AI24569P27;0
AI24569P28;0
AI24569P29;0
AI24569P30;0
AI24569P31;0
AI24569P32;0
AI24569P33;0
AI24569P34;0
AI24569P35;0
AI24569P36;0
AI24569P37;0
AI24569P38;0
AI24685P39;0
AI24685P40;0
AI24685P41;0
AI24685P42;0
AI24685P43;0
AI24685P44;0
AI24685P45;0
AI24685P46;0
AI24687P39;0
AI24687P40;0
AI24687P41;0
AI24687P42;0
AI24687P43;0
AI24687P44;0
AI24687P45;0
AI24687P46;0
AI24792P35;0
AI24792P36;0
AI24792P37;0
AI24792P38;0
AI24792P39;0
AI24792P40;0
AI24792P41;0
AI24793P35;0
AI24793P36;0
AI24793P37;0
AI24793P38;0
AI24793P39;0
AI24793P40;0
AI24793P41;0
AI24798P35;0
AI24798P36;0
AI24798P37;0
AI24798P38;0
AI24798P39;0
AI24798P40;0
AI24798P41;0
AI24832P19;0
AI24832P20;0
AI24832P21;0
AI24832P22;0
AI24832P23;0
AI24852P19;0
AI24852P20;0
AI24852P21;0
AI24852P22;0
AI24852P23;0
AI24853P19;0
AI24853P20;0
AI24853P21;0
AI24853P22;0
AI24853P23;0
AI24854P19;0
AI24854P20;0
AI24854P21;0
AI24854P22;0
AI24854P23;0
AI24858P19;0
AI24858P20;0
AI24858P21;0
AI24858P22;0
AI24858P23;0
AI2485CP19;0
AI2485CP20;0
AI2485CP21;0
AI2485CP22;0
AI2485CP23;0
AI2485KP19;0
AI2485KP20;0
AI2485KP21;0
AI2485KP22;0
AI2485KP23;0
AI2485LP19;0
AI2485LP20;0
AI2485LP21;0
AI2485LP22;0
AI2485LP23;0
AI2485MP19;0
AI2485MP20;0
AI2485MP21;0
AI2485MP22;0
AI2485MP23;0
AI2485NP19;0
AI2485NP20;0
AI2485NP21;0
AI2485NP22;0
AI2485NP23;0
AI2500XP24;0
AI2500XP25;0
AI2500XP26;0
AI2500XP27;0
AI2500XP28;0
AI2500XP29;0
AI2500XP30;0
AI2500XP31;0
AI2500XP32;0
AI2500XP33;0
AI2500XP34;0
AI2500YP24;0
AI2500YP25;0
AI2500YP26;0
AI2500YP27;0
AI2500YP28;0
AI2500YP29;0
AI2500YP30;0
AI2500YP31;0
AI2500YP32;0
AI2500YP33;0
AI2500YP34;0
AI2500ZP24;0
AI2500ZP25;0
AI2500ZP26;0
AI2500ZP27;0
AI2500ZP28;0
AI2500ZP29;0
AI2500ZP30;0
AI2500ZP31;0
AI2500ZP32;0
AI2500ZP33;0
AI2500ZP34;0
AI25172P35;0
AI25172P36;0
AI25172P37;0
