Référence;Libellé;Disponibilité;
PF1655;"Gachette Fair Juxta Double Détente ref.655";0
PF1660;"Relais Gachette DD Juxta ref.660";0
PF1661;"Verrou Juxta Cal.12 Ref.661";3
PF1677;"Gachette Fair Juxta Mono Détente ref.677";0
PF1680;"Grenadière canon Juxta livrée sans anneau (ref anneau PF1223-2)";1
PF1608;"Poussoir de sûreté Juxta DD Gris 'vieil argent' ref.608";3
PF1658;"Détente Droite FAIR Juxta DD Grise Ref.658";1
PF1659;"Détente Gauche FAIR Juxta DD Grise Ref.659";1
PF1618;"Eject. Gauche Fair Juxta Cal.12  Ref.618";1
PF1618-1;"Eject. Gauche FairJuxta Cal.20 Ref.618";1
PF1619;"Eject. Droit Fair Juxta Cal.12  Ref.619";1
PF1619-1;"Eject. Droit Fair Juxta Cal.20 Ref.619";1
PF1644;"Excentrique d'éjecteur Juxta Cal.12/16/20 Ref.644";0
PF1645;"Vis d'arrêt de broche/excentrique Juxta Ref.645";30
PF1639;"Insert de vis de charnière de devant Juxta Cal.12 ref.639";1
PF1639-1;"Insert de vis de charnière de devant Juxta Cal.20 ref.639";0
PF1643;"Vis de charnière du devant Juxta Cal.12 ref.643";3
PF1643-1;"Vis de charnière du devant Juxta Cal.20 ref.643";0
PF1625;"Vis du devant Cal.12  N°625";3
PF1625-1;"Vis du Devant Cal.20  N°625";3
PF1606;"Ressort de sûreté Juxta. FAIR Ref.606";10
PF1644-1;"Excentrique d'éjecteur Juxta Cal.28/410 Ref.644";0
PF1644-2;"Excentrique d'éjecteur Juxta Express Ref.644";0
PF1661-1;"Verrou Juxta Cal.20/Express Ref.661";1
PF1661-2;"Verrou Juxta Cal.28/410 Ref.661";0
PF1670;"Ensemble Sûreté Auto Juxta FAIR Ref.670/654 ";1
PF1610;"Percuteur Juxta Cal.12 & 16 Droit Ref.610";3
PF1610-1;"Percuteur Express Juxta Droit Ref.610";3
PF1611;"Percuteur Juxta Cal.12 & 16 Gauche Ref.611";1
PF1611-1;"Percuteur Express Juxta Gauche Ref.611";1
PF1620;"Vis d'arrêt d'éjecteur Juxta Cal.12";0
PF1636;"Ressort ejecteur Juxta ref.636";3
PF1637;"Tige Guide Ressort d'éjecteur Juxta FAIR Ref.637";3
PF1646;"Tige d'Armement Gauche Juxta Cal.12 Ref.646";3
PF1646-1;"Tige d'Armement Gauche Juxta Cal.20 Ref.646";1
PF1646-2;"Tige d'Armement Gauche Juxta Cal.28 Ref.646";1
PF1646-3;"Tige d'Armement Gauche Juxta Cal.410 Ref.646";3
PF1647;"Tige d'Armement Droite Juxta Cal.12 Ref.647";1
PF1647-1;"Tige d'Armement Droite Juxta Cal.20 Ref.647";1
PF1647-2;"Tige d'Armement Droite Juxta Cal.28 Ref.647";3
PF1647-3;"Tige d'Armement Droite Juxta Cal.410 Ref.647";1
PF1649;"Chien Droit Juxta FAIR Ref 649";1
PF1650;"Chien Gauche Juxta FAIR Ref 650";1
PF1674;"Selecteur 3 positions Canardouze Bronzé Ref.674";0
PF1613;"Support du ressort de clef Juxta Ref.613";1
PF1615;"Ressort de Clef Juxta Ref.615";3
PF1631;"Poussoir de Ressort Verrou de longuesse Juxta Ref.631";0
PF1632;"Crochet Gauche de marteau d'éjection Ref.632";3
PF1633;"Ressort  de Crochet marteau d'éjection Ref.633";3
PF1634;"Crochet Droit de marteau d'éjection Ref.634";3
PF1610-2;"Percuteur Juxta Cal.20 Droit Ref.610";3
PF1610-3;"Percuteur Juxta Cal.28 & .410 Droit Ref.610";0
PF1611-2;"Percuteur Juxta Cal.20 Gauche Ref.611";3
PF1611-3;"Percuteur Juxta Cal.28 & .410 Gauche Ref.611";0
PF1621;"Axe de marteau d'éjection/gâchette Cal12 Juxta Ref.621";3
PF1621-1;"Axe de marteau d'éjection/gâchette Cal20 Juxta Ref.621";3
PF1621-2;"Axe de marteau d'éjection/gâchette Cal28/410 Juxta Ref.621";3
PF1638;"Insert central de monture du devant Juxta Ref.638";1
PF1607;"Goupille de ressort de sûreté Ref.607 Juxta FAIR";3
PF1671;"Mono-Détente Grise Ref.671 Juxta FAIR";0
G611740;"Gamo Ecrou M5 Pour Blocage Crosse 400610shad.640";1
G614500;"Gamo Goupille de Verrou 400 610 Shadow 640 P800";10
G615078;"Gamo Piston 610 Nitro17";0
G619770;"Gamo Goupille de Bielle Pour 400";30
G629220;"Gamo Vis Avt M5x12 de Crosse 400 610 Shadow640.Anc Ref 14350";3
G632310;"Gamo Support Guidon Shadow Dx Hunter Dx";30
G634010;"Gamo Verrou de Can.400 610 Shadow 640";30
G634020;"Gamo Vis de Basculage( 400 610 Shad.640)";3
G634030;"Gamo Ecrou Pour Vis de Basculage (400 610 Shad.640)";10
G634060;"Gamo Charniere de Basculage 400 610 Shadow 640";0
G634072;"Gamo Can. 4.5mm 610 / BLACK SHADOW";3
G634102;"Gamo Bielle d' Armement 610";10
G634910;"Gamo Joint Thorique Pour Charniere 400610shad.640";30
G636402;"Gamo Crosse Black Shadow 2011";0
G635722;"Gamo Crosse Forest - Forest Combo 2011";3
G639390;"Pontet Plastique Toutes Carabines";0
G6MAR01-C15;"Culasse C15";3
G6MAR02-C15;"Ressort de culasse C15";10
G6MAR03-C15;"Support Canon C-15";1
G6MAR04-C15;"Resort de canon C15";10
G6MAR05-C15;"Vis levier de Culasse C-15 Blowback";0
G6MAR06-C15;"Levier de Culasse gauche C-15 Blowback";3
G6MAR07-C15;"Levier de Culasse droit C-15 Blowback";1
G6MAR08-C15;"Ressort levier de Culasse C-15 Blowback";0
G6MAR09-C15;"Arretoire de ressort Canon C15";10
G6MAR11-C15;"Canon C15";10
G6MAR12-C15;"Barre d'aremement C-15 Blowback";0
G6MAR13-C15;"Ressort C15";10
G6MAR14-C15;"Ressort C15";10
G6MAR15-C15;"Serrure de Barre de détente C-15 Blowback";0
G6MAR16-C15;"Couvre mécanisme droit C-15 Blowback";1
G6MAR17-C15;"Serrure de Barillet intérieur C-15 Blowback";1
G6MAR18-C15;"Ressort de serrure de barillet C-15 Blowback";0
G6MAR19-C15;"Goupille de détente C-15 Blowback";3
G6MAR20-C15;"Sécurité de détente C-15 Blowback";1
G6MAR21-C15;"Ressort de sécurité détente C-15 Blowback";0
G6MAR22-C15;"Chien C15";10
G6MAR24-C15;"Ressort detente C15";10
G6MAR25-C15;"Detente C15";10
G6MAR26-C15;"Ressort de Marteau C15";10
G6MAR27-C15;"Couvre mécanisme gauche C-15 Blowback";0
G6MAR28-C15;"Levier de sécurité C-15 Blowback";1
G6MAR29-C15;"Ressort d'arretoire C-15 Blowback";10
G6MAR30-C15;"Arretoire C-15 Blowback";1
G6MAR31-C15;"Vis de couvre mécanisme C-15 Blowback";0
G6MAR32-C15;"Chambre C15";10
G6MAR33-C15;"Arretoire de chambre C-15 Blowback";0
G6MAR34-C15;"Ressort d'arretoire de chambre C-15 Blowback";3
G6MAR35-C15;"Goupille d'arretoire de chambre C-15 Blowback";3
G6MAR36-C15;"Epingle de tir C-15 Blowback";1
G6MAR37-C15;"Valve C-15";30
G6MAR38-C15;"Goupille Valve C15";10
G6MAR39-C15;"Couvre Valve droit C-15 Blowback";1
G6MAR40-C15;"Couvre valve gauche C-15 Blowback";1
G6MAR44-C15;"Bouton de fixation du bouton de chargeur C15";10
G6MAR46-C15;"Bouton de prise de chargeur C15";10
G6MAR47-C15;"Goupille poussoir chargeur C15";10
G6MAR48-C15;"Ressort bouton poussoir Chargeur C15";10
G6MAR49-C15;"Bouton poussoir Chargeur C15";10
G6MAR50-C15;"Capot ouverture Poigné C15";10
G6MAR51-C15;"Carcasse Plastique C-15 Blowback";0
G6MAR52-C15;"Goupille de support mécanisme C-15 Blowback";0
G6MAR54-C15;"Goupille carcasse C15";10
G6MAR68-C15P;"VALVE PIN C15";10
G6MAR65-C15;"Arretoir de chargeur C-15 Blowback";10
G6MAR66-C15;"Ressort de bouton poussoir chargeur C-15 Blowback";10
G6MAR67-C15;"Bonton poussoir verrouillage chargeur C-15 Blowback";10
G6MAR07-C15P;"Valve C-15 BLOWBACK ";10
G6MAR55-C15;"Chargeur BB'S C-15 BLOWBACK";0
G6MAR69-C15;"Chargeur C-15 / P27 BLOWBACK 'BARILLET'";0
G6MAR01-C15P;"Culasse C-15 BLOWBACK 'avec sureté'";3
G6MAR08-C15P;"Levier de sureté C-15 Blowback";0
G6MAR47-C15P;"Couvre Valve droit C-15 Blowback";1
G6MAR48-C15P;"Couvre valve gauche C-15 Blowback";1
G6MAR61-C15P;"Carcasse plastique C-15 Blowback";1
G6MAR64-C15P;"Vis de poussoir C-15 BLOWBACK";0
G6MAR54-C15P;"Ressort guide chargeur C-15";0
G6MAR49-C15P;"Vis de serrage CO2 C-15";0
G6MAR55-C15P;"Guide chargeur C-15";0
G6MAR10-C15;"Plaquette de barillet C-15 Blowback";1
T5073-0020;"Eratac Monobloc II Diam. 30 Réglable 0 à 20 MRAD BH 20";1
T5073-0025;"Eratac Monobloc II Diam. 30 Réglable 0 à 20 MRAD BH 25";1
T5074-0020;"Eratac Monobloc II Diam. 34 Réglable 0 à 20 MRAD BH 20";0
T5074-0025;"Eratac Monobloc II Diam. 34 Réglable 0 à 20 MRAD BH 25";1
T5074-0030;"Eratac Monobloc II Diam. 34 Réglable 0 à 20 MRAD BH 30";1
T5076-0022;"Eratac Monobloc II Diam. 36 Réglable 0 à 20 MRAD BH 22";1
PHO60100;"Intercalaire crosse ORYX";0
57567-0110;"Montage A Levier Monobloc Rail Convex Merkel R.X Helix";0
57567-1800;"PLUS DISPO Montage Basculant à Levier Prisme Weaver Rail CX BH 11";0
57730-0500;"PLUS DISPO Colliers Diam.30 coudé Prisme 21 sur socle à levier Bh 13";0
MK5001;"1/2 collier weaver diam.25.4 bh 8.5";30
MK5002;"1/2 collier weaver diam.25.4 bh 12.5";30
MK5003;"1/2 collier weaver diam.25.4 bh 16.5";30
MK5101;"1/2 collier weaver diam.30 bh 8.5";30
MK5102;"1/2 collier weaver diam.30 bh 12.5";30
MK5103;"1/2 collier weaver diam.30 bh 16.5";30
MK1102;"1/2 collier prisme 11mm diam.30 bh 12.5";30
MK5023;"Collier weaver diam.25.4 bh 24.5";30
MK5122;"XXAPXX Collier weaver diam.30 bh 18.5";30
MK5123;"Collier weaver diam.30 bh 24.5";30
MK5074;"Collier coudé diam.25.4 6 vis bh 27 (a l'unité)";0
MK5174;"Collier coudé diam.30 6 vis bh 25 (a l'unité)";10
MK1072;"Montage monobloc prism 11  diam.25.4 bh 24 réglable";30
G616210;"Gamo Ressort Verrou Hunter 440";10
G629280;"Gamo Vis de Butee";10
G62959810;"Gamo Can.Whisper X";1
G630430;"Gamo Butee Anti Recul";10
G627470;"Gamo Support Guidon (carabines Basculantes)";30
G630932;"Gamo Can.Shadow 1000 Shadow Igt Hunter 440";0
G633122;"Gamo Crosse Hunter 440";10
G636620;"Vis de serrage rail de fixation";30
G630480;"Gamo Plaquette Droite de Crosse Viper";10
G4600;"Gamo Montage BAS 1' BH 10.5";30
G4620;"Montage Prisme 11 Diam.30 BH 15";30
G631970;"Guide Plastique BLACK BULL";0
G632030;"Insert Crosse Black fusion Mach 1";10
G632302;"Bielle D'armement BLACK BULL";3
G636040;"Cylindre piston Igt Black Fusion Mach 1 - 29J";10
G636430;"Cache plastique Black fusion Match 1";10
G637128;"Pistion Black Fusion Mach 1";10
G632010;"Goupille de maintien Canon Gamo BLACK BULL";10
G632000;"Goupille de maintien compression BLACK BULL";10
G632070;"Cale plastique bielle BLACK BULL";3
G632340;"Goupille de maintien Groupe détente";10
G637110;"Pièce de maintien KIT IGT";10
G637400;"Pièce de maintien KIT IGT";30
G631910;"Masse percutante BLACK BULL";10
G632170;"Guide ressort BLACK BULL";10
G639792;"Canon G-MAGNUM 1250 4.5mm";3
G639808;"Carcasse G-MAGNUM 1250";0
G639842;"Bielle d'armement G-MAGNUM 1250";3
G640460;"Ressort de compression G-MAGNUM 1250";10
G641562;"Crosse Synthetique G-MAGNUM 1250";0
G640480;"Goupille de liaison bielle / canon GRIZZLY";0
G690317;"Gamo Ressort Levier Culasse Cfx";10
G633900;"Tete rotatif G-challenger";10
G633090;"Gamo Joint Culasse Rotative";30
G619750;"Gamo Levier Culasse Rotative Cfx ";10
G618380;"Gamo Joint Torique Culasse Rotative Cfx";30
G616280;"Gamo Masse Percutante Pour Piston 23 Joules";30
G630340;"Gamo Vis de Blocage de Rail Lunette";30
G620350;"Gamo Goupille Pour Palette Elevatrice Cf30";1
MA2124;"AD1006/A Colliers Adversus Gen.2 Diam.30mm BH 19mm ";1
MA2146;"PLUS DISPO Colliers Adversus Gen.2 Diam.34mm BH 21mm";0
MA2156;"AD1014 Colliers Adversus Gen.2 Diam.35mm BH 18.5mm";1
MA2186;"AD1017 Colliers Adversus Gen.2 Diam.40mm BH 16mm";3
MA2166;"AD1019 Colliers Adversus Gen.2 Diam.36mm BH 18mm";3
MA2126;"AD1007 Colliers Adversus Gen.2 Diam.30mm BH 23mm ";3
MA01220;"AD0006/A Montage Monobloc Adversus Gen.2 Diam.30mm BH 13mm";3
MA01240;"AD0007 Montage Monobloc Adversus Gen.2 Diam.30mm BH 19mm";10
MA01260;"AD0008/A Montage Monobloc Adversus Gen.2 Diam.30mm BH 23mm";10
MA01420;"AD0012/A Montage Monobloc Adversus Gen.2 Diam.34mm BH 11mm";3
MA01440;"AD0013/A Montage Monobloc Adversus Gen.2 Diam.34mm BH 17mm";3
MA01460;"AD0014/A Montage Monobloc Adversus Gen.2 Diam.34mm BH 21mm";1
MA01560;"Montage Monobloc Adversus Gen.2 Diam.35mm BH 20.5mm";1
MA01860;"AD0120 Montage Monobloc Adversus Gen.2 Diam.40mm BH 18mm";3
MA01660;"Montage Monobloc Adversus Gen.2 Diam.36mm BH 20mm";3
MA01263;"AD0009/A Montage Monobloc Adversus Gen.2 Diam.30mm BH 23mm 20 MOA";1
MA01267;"AD0011 Montage Monobloc Adversus Gen.2 Diam.30mm BH 23mm 40 MOA";10
MA01463;"AD0015/A Montage Monobloc Adversus Gen.2 Diam.34mm BH 21mm 20 MOA";10
MA01467;"AD0016/A Montage Monobloc Adversus Gen.2 Diam.34mm BH 21mm 40 MOA";1
MA01563;"AD0118/A Montage Monobloc Adversus Gen.2 Diam.35mm BH 20.5mm 20 MOA";3
MA01863;"AD0121 Montage Monobloc Adversus Gen.2 Diam.40mm BH 18mm 20 MOA";3
MA01663;"AD0124 Montage Monobloc Adversus Gen.2 Diam.36mm BH 20mm 20 MOA";10
57620-3000;"Makmilmont Monobloc Diam.30 BH 17 20 MOA";0
57620-3400;"Makmilmont Monobloc Diam.34 BH 17 20 MOA";0
F70135;"Tapis de Comptoir Caesar GUERINI ";3
VNS;"Gilet de Battue Fluo Orange NIKKO STIRLING";30
VNE;"Echarpe Orange NIKKO STIRLING";30
CAP01;"Casquette Nikko Stirling CAMO";30
SOR503;"Casque Bluetooth WW Dual";1
SOR850;"Bandeau Orange Special Battue";10
SOR750;"Sacoche Pour Pack MSA Sordin";0
SHM4141;"!B! SA-Rifle Schmeisser AR15 Model M4FL 14.5' 223 Rem MLok ";1
OPA11;"Point rouge Primary 2 MOA MD-RGB II  -Black";30
OPA12;"Point rouge Primary 2 MOA Advanced MD-RB-AD  Tan";30
OPA14;"Point rouge Primary 2 MOA Advanced MD-RB-AD Noir";30
OPA166;"Lunette Primary PA1 slx6 réticule ACSS Raptor 1-6x24 cal 5.56-308 FFP";10
OPA1824;"Lunette Primary SLX1 réticule ACSS 1-8X24MM SFP étaloné 5.56 ";1
OPA319;"XXAPXX Lunette Primary SLX 3 réticule HUD 3-18x50 FFP étaloné 308";1
OPA3;"Magnifier Primary x3 Génération 4";30
57726-0500;"Colliers Diam.26 coudé Prisme 21 sur socle à levier Bh 13";1
T5013-0010;"Eratac T5  Monobloc 30 - 0 Moa BH 10";0
T5013-0015;"Eratac T5  Monobloc 30 - 0 Moa BH 15";0
T5013-0020;"Eratac T5  Monobloc 30 - 0 Moa BH 20";0
T5013-0023;"Eratac T5  Monobloc 30 - 0 Moa BH 23";0
T5013-0033;"Eratac T5  Monobloc 30 - 0 Moa BH 33";0
T5014-0011;"Eratac T5  Monobloc 34 - 0 Moa BH 11";0
T5014-0013;"Eratac T5  Monobloc 34 - 0 Moa BH 13";0
T5014-0017;"Eratac T5  Monobloc 34 - 0 Moa BH 17";0
T5014-0021;"Eratac T5  Monobloc 34 - 0 Moa BH 21";0
T5014-0025;"Eratac T5  Monobloc 34 - 0 Moa BH 25";0
T5014-0031;"Eratac T5  Monobloc 34 - 0 Moa BH 31";0
T5016-0020;"Eratac T5  Monobloc 36 - 0 Moa BH 20";0
T5016-0030;"Eratac T5  Monobloc 36 - 0 Moa BH 30";0
T5014-2019;"Eratac T5  Monobloc 34 - 20 Moa BH 19.5";1
T5013-2010;"Eratac T5  Monobloc 30 - 20 Moa BH 10";0
T5013-2015;"Eratac T5  Monobloc 30 - 20 Moa BH 15";0
T5013-2022;"Eratac T5  Monobloc 30 - 20 Moa BH 22";0
T5013-2025;"Eratac T5  Monobloc 30 - 20 Moa BH 25";1
T5013-2035;"Eratac T5  Monobloc 30 - 20 Moa BH 35";0
T5014-2011;"Eratac T5  Monobloc 34 - 20 Moa BH 11";0
T5014-2013;"Eratac T5  Monobloc 34 - 20 Moa BH 13";0
T5014-2023;"Eratac T5  Monobloc 34 - 20 Moa BH 23";0
T5014-2027;"Eratac T5  Monobloc 34 - 20 Moa BH 27";0
T5014-2033;"Eratac T5  Monobloc 34 - 20 Moa BH 33";0
T5016-2021;"Eratac T5  Monobloc 36 - 20 Moa BH 21";1
T5016-2031;"Eratac T5  Monobloc 36 - 20 Moa BH 31";0
T5023-0022;"Eratac Monobloc Diam.30 - 0 MOA BH 22mm coude 50mm";1
T5023-0034;"Eratac Monobloc Diam.30 - 0 MOA BH 34mm coude 50mm";0
T5033-0022;"Eratac Monobloc Diam.30 - 0 MOA BH 22mm coude 75mm";1
T5024-0020;"Eratac Monobloc Diam.34 - 0 MOA BH 20mm coude 50mm";0
T5024-0032;"Eratac Monobloc Diam.34 - 0 MOA BH 32mm coude 50mm";0
T5034-0020;"Eratac Monobloc Diam.34 - 0 MOA BH 20mm coude 75mm";0
T5023-2022;"Eratac Monobloc Diam.30 - 20 MOA BH 22mm coude 50mm";0
T5023-2034;"Eratac Monobloc Diam.30 - 20 MOA BH 34mm coude 50mm";0
T5024-2020;"Eratac Monobloc Diam.34 - 20 MOA BH 20mm coude 50mm";0
T5033-2022;"Eratac Monobloc Diam.30 - 20 MOA BH 22mm coude 75mm";0
T5024-2032;"Eratac Monobloc Diam.34 - 20 MOA BH 32mm coude 50mm";0
T5034-2020;"Eratac Monobloc Diam.34 - 20 MOA BH 20mm coude 75mm";0
T3013-0010;"Eratac light monobloc Diam.30 ; 0 MOA BH10";0
T3013-0015;"Eratac light monobloc Diam.30 ; 0 MOA BH15";0
T3013-0020;"Eratac light monobloc Diam.30 ; 0 MOA BH20";0
T3013-0023;"Eratac light monobloc Diam.30 ; 0 MOA BH23";0
T3014-0011;"Eratac light monobloc Diam.34 ; 0 MOA BH11";0
T3014-0014;"Eratac light monobloc Diam.34 ; 0 MOA BH14";0
T3014-0017;"Eratac light monobloc Diam.34 ; 0 MOA BH17";0
T3014-0021;"Eratac light monobloc Diam.34 ; 0 MOA BH21";0
T3014-2023;"Eratac light monobloc Diam.34 ; 20 MOA BH23";0
T3013-2010;"Eratac light monobloc Diam.30 ; 20 MOA BH10";0
T3013-2022;"Eratac light monobloc Diam.30 ; 20 MOA BH22";0
T3013-2025;"Eratac light monobloc Diam.30 ; 20 MOA BH25";0
T3014-2011;"Eratac light monobloc Diam.34 ; 20 MOA BH11";0
T3014-2015;"Eratac light monobloc Diam.34 ; 20 MOA BH15";0
T3014-2019;"Eratac light monobloc Diam.34 ; 20 MOA BH19.5";0
T3013-2015;"Eratac light monobloc Diam.30 ; 20 MOA BH15";0
T3022-2024;"Eratac light monobloc Diam.25.4 ; 20 MOA BH24 coude 56mm";0
T3023-2022;"Eratac light monobloc Diam.30 ; 20 MOA BH22 coude 56mm";0
T3024-2020;"Eratac light monobloc Diam.34 ; 20 MOA BH20 coude 56mm";0
T2213-0115;"Réhausseur 21-21 BH15 L130 fixe Eratac";0
T5213-0115;"Réhausseur 21-21 BH15 L.130mm fixe Eratac";0
T5216-0115;"Réhausseur 21-21 BH15 L.160mm fixe Eratac";0
T5249-0115;"Réhausseur 21-21 BH15 L.49mm fixe Eratac";0
03680-5730;"Collier Alu Diam.30 Pour Adaptateur Viseur Point Rouge";1
03680-5736;"Collier Alu Diam.36 Pour Adaptateur Viseur Point Rouge";0
03680-5726;"Collier Alu Diam.26 Pour Adaptateur Viseur Point Rouge";0
03680-5734;"Collier Alu Diam.34 Pour Adaptateur Viseur Point Rouge";1
03680-5748;"Collier Alu Diam.48 Pour Adaptateur Viseur Point Rouge";0
03680-5757;"Collier Alu Diam.57 Pour Adaptateur Viseur Point Rouge";0
03680-5762;"Collier Alu Diam.62 Pour Adaptateur Viseur Point Rouge";0
03680-5756;"Collier Alu Diam.56 Pour Adaptateur Viseur Point Rouge";1
T0510-0011;"Support grenadière sur rail picatinny + grenadière";0
T0530-0000;"Support rail picatinny pour accessoire ERATAC";1
T0550-0000;"Niveau additionnel rail picatinny";3
T0903-0008;"Socle Picatiny Sur Montages 'Tacticals' L.35mm BH 8mm";0
T0905-0008;"Socle Picatiny Sur Montages 'Tacticals' L.55mm BH 8mm";0
T0908-0013;"Socle Picatiny Sur Montages 'Tacticals' L.85mm BH 13mm";0
T0905-0010;"Socle Picatiny Sur Montages 'Tacticals' L.55mm BH 10mm";0
T0913-0000;"Rail additionnel déporté L.35";0
T0920-0005;"Adaptateur Docter Sur Collier Tactical";0
T0930-0000;"Support additionnel pour Docter";0
T0940-0002;"Niveau additionnel collier ERATAC";1
T0941-0000;"Indicateur correction d'angle pour colliers Tactique Era";0
T0941-0001;"Indicateur correct° d'angle étanche (IPX7) pour colliers Tactique Era";1
T0970-0000;"Support additionnel pour H1";0
T0991-0000;"Réducteur collier 30mm en 1'";1
G6MAR01-PT85;"Culasse PT85";3
G6MAR09;"Detente PT85 -P25";10
G6MAR11-PT85;"Goupille de détente PT85-P25 Blowback";0
G6MAR12-PT85;"Pièce mécanisme PT85-P25 Blowback";0
G6MAR13-PT85;"Ressort mécanisme PT85-P25 Blowback";0
G6MAR14-PT85;"Goupille mécanisme PT85-P25 Blowback";0
G6MAR15-PT85;"Pièce mécanisme PT85-PT25 Blowback";0
G6MAR16-PT85;"Ressort mécanisme PT85-P25 Blowback";0
G6MAR17-PT85;"Goupille mécanisme PT85-P25 Blowback";0
G6MAR18-PT85;"Chien PT85-P25 Blowback";0
G6MAR19-PT85;"Ressort de chien PT85-P25 Blowback";3
G6MAR20-PT85;"Goupille mécanisme PT85-P25 Blowback";0
G6MAR21-PT85;"Goupille mécanisme PT85-P25 Blowback";0
G6MAR22-PT85;"Levier de détente PT85-P25 Blowback";10
G6MAR24-PT85;"Sureté PT85-P25 Blowback";10
G6MAR25-PT85;"Poussoir de sureté PT85-P25 Blowback";10
G6MAR26-PT85;"Ressort de sureté PT85-P25 Blowback";3
G6MAR27-PT85;"Vis mécanisme PT85-P25 Blowback";0
G6MAR28-PT85;"Pièce mécanisme PT85-P25 Blowback";0
G6MAR29-PT85;"Systeme de rotation barillet PT85-P25 Blowback";0
G6MAR30-PT85;"Vis de mécanisme PT85-P25 Blowback";0
G6MAR31;"Ressort PT85-P25";0
G6MAR31-PT85;"Ressort mécanisme PT85-P25 Blowback";3
G6MAR32-PT85;"Pièce levier de rotation barillet PT85-P25 Blowback";0
G6MAR33-PT85;"Pièce levier de rotation barillet PT85-P25 Blowback";0
G6MAR34-PT85;"Ressort levier Barillet PT85-P25 Blowback";0
G6MAR35-PT85;"Pièce mécanisme PT85-P25 Blowback";0
G6MAR36-PT85;"Vis mécanisme PT85-P25 Blowback";0
G6MAR37;"ressort PT85-P25";30
G6MAR37-PT85;"Ressort de mécanisme barillet PT85-P25 Blowback";10
G6MAR38-PT85;"Vis couvre mécanisme PT85-P25 Blowback";0
G6MAR39-PT85;"Vis couvre mécanisme PT85-P25 Blowback";0
G6MAR3-PT85;"Tube support canon PT85-P25 Blowback";3
G6MAR40-PT85;"Goupille de maintient PT85-P25 Blowback";10
G6MAR41-PT85;"Carcasse PT85 Blowback";1
G6MAR42-PT85;"Goupille d'assemblage PT85-P25 Blowback";10
G6MAR43-PT85;"Goupille d'assemblage PT85-P25 Blowback";10
G6MAR44-PT85;"Bouton de fixation de chargeur PT85-P25 Blowback";30
G6MAR46-PT85;"Bouton de prise de chargeur PT85";3
G6MAR47-PT85;"Goupille poussoir chargeur";10
G6MAR4-PT85T;"Tube canon PT85-P25 TACTICAL";0
G6MAR51-PT85;"Couvre capsule gauche PT85-P25 Blowback";0
G6MAR52-PT85;"Couvre capsule droit PT85-P25 Blowback";0
G6MAR55-PT85;"Pièce pour serrage capsule PT85-P25 Blowback";3
G6MAR58-PT85;"T pour chargeur PT85-P25 Blowback";10
G6MAR59-PT85;"Ressort pour T de chargeur PT85-P25 Blowback";10
G6MAR5-PT85;"Couvre mécanisme gauche PT85-P25 Blowback";1
G6MAR60-PT85;"Vis couvre capsule PT85-P25 Blowback";0
G6MAR61-PT85T;"Tube silencieux PT85-P25 TACTICAL";1
G6MAR62-PT85T;"Carcasse gauche PT85-P25 TACTICAL";1
G6MAR63-PT85;"Carcasse droite PT85-P25 TACTICAL";1
G6MAR64-PT85T;"ViS D'assemblage PT85-P25 TACTICAL ";10
G6MAR65-PT85T;"Vis D'assemblage PT85-P25 TACTICAL";10
G6MAR66-PT85;"Ecrou d'assemblage Tactical P25-PT85";10
G6MAR6-PT85;"Couvre mécanisme droit PT85-P25 Blowback";1
G6MAR7-PT85;"Ressort mécanisme PT85-P25 Blowback";10
G6MAR8-PT85;"Block de glissement canon PT85-P25 Blowback";3
G6MAR9-PT85;"Détente PT85-P25 Blowback";3
G6MAR03-PT85;"Bouche de canon P25 / PT85";3
G6MAR49-PT85;"Cache arriére CO2 PT85 Blowback";0
G6MAR10-PT85;"Ressort de détente PT85-P25 Blowback";10
G6MAR-1-01-GP20;"Carcasse gauche GP20 COMBAT";0
G6MAR-1-02-GP20;"Carcasse droite GP-20 COMBAT";0
G6MAR-1-03;"Canon GP20 COMBAT";0
G6MAR-1-03-GP20;"Bouton poussoir chargeur GP20 COMBAT";0
G6MAR-1-04-GP20;"Couvre ensemble Carcasse-Valve GP20 COMBAT";0
G6MAR-1-07-GP20;"Détente GP20 COMBAT";0
G6MAR-1-08-GP20;"Sureté de détente GP20 COMBAT";0
G6MAR-1-09-GP20;"Parite Sécurité GP20 COMBAT";0
G6MAR-1-10-GP20;"Ressort de sécurité GP20 COMBAT";0
G6MAR-1-11-GP20;"Arretoir de canon GP20 COMBAT";0
G6MAR01-PT25;"Culasse P25";3
G6MAR02;"Ressort Culasse PT85 - P25";10
G6MAR04;"Tube canon PT 85 - P25";1
G6MAR05;"Cadre de mecanisme Gauche PT85 -P25";0
G6MAR06;"Cadre de mecanisme Droit PT85- P25";0
G6MAR10;"Ressort detente PT85-P25";10
G6MAR23;"Ressort de barre de barreltrigger extérieur PT85 -P25";30
G6MAR24;"Insert canon PT85 -P25";10
G6MAR25;"Insert de securite canon PT85- P25";10
G6MAR26;"Ressort insert de canon PT85 - P25";10
G6MAR41-P25;"Carcasse P25 Blowback";1
G6MAR43;"Axe de fixation boitier PT85 -P25";10
G6MAR44;"Bouton de fixation de chargeur PT85-P25 Blowback";0
G6MAR44-P25;"Bouton de fixation du bouton de chargeur P25";10
G6MAR45;"Vis de fixation pour bouton poussoir PT85 - P25";10
