ID produit;Nom global;Référence;Marque;Code barres;poids;Disponibilité;Prix revendeur HT;Prix public conseillé TTC;Prix public Promo conseillé TTC;Division;Catégorie;Sous catégorie;Sous catégorie2;Nom article;Description;Catégorie armes;Type d'article;Photo 1;Photo 2;Photo 3;Photo 4;Photo 5;Photo 6;Photo 7;Photo 8;Photo 9;Photo 10;Code RGA;Bande de visée;Bascule;Batterie;Bourre;Calibre;Canon (cm);Cdt;Chambre (mm);Chokes;Chp 100 m max;Chp 100 m min;Coloris;Coups;Course en dérive (MoA);Course en élévation (MoA);Crosse;Culot (mm);Détente;Détente (g);Diam. ('');Diam. (mm);Diam.du corps (mm);Éjection;Énergie (J);Épaisseur (cm);Épreuve;Filetage;Focus;Genre;Gibier / Sport;Grains;Grammes;Grossissement Maxi;Grossissement Mini;Hauteur (cm);Ind. crép. Max;Ind. crép. Min;Lame long. (cm);Largeur (cm);Long (m);Longueur (cm);Longueur de bras;Lumens;Main;Matériaux du projectile;Montage;N° de Plombs;Objectif Diam. (mm);Ogive / Balle;Pas de rayure;Piles;Poids (g);Poids (Kg);Pointure;Project. Air;Projectile;Puissance (lbs);Réglage à 100 m;Réticule;Taille;Taille EU;Tension (v);Tour de hanches (cm);Tour de poitrine (cm);Tour de taille (cm);Tour de tête (cm);Type Airsoft;Type d'animal;Type d'arme;Vitesse (fps);Vitesse (m/s);Vol. (L) ;Vol. (ml);Date de modification;Déstockage;
58;"Fair Express superposé Premier bascule Noire";DC336;FAIR;3664245035264;;10;1525,00;2335,00;2335,00;simac;"Armes de grande chasse";"Carabines Express";"Acier Extracteur";Cal.30-06;"
Bascule acier monobloc haute résistance
Double verrouillage à plat
Tourillons acier interchangeables
Frette acier à résistance élevée (39NCD4Ph)
Bande de battue pré-équipée pour montage d’optique
Guidon réglable en hauteur
Bascule noire 2 Sujets Dorés
";C;article;DC338.jpg;DC338-2.jpg;DC338-3.jpg;DC339-5.jpg;DC339-6.jpg;DC339-4.jpg;DC339-7.jpg;DC339-8.jpg;DC339-9.jpg;DC338-3.jpg;AF130;;;;;".30-06 Spr.";55;;;;;;;2;;;;;MD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;"Express Superposé";;;;;"2023-10-02 11:15:57";0
71;"Fair Superposé - Lusso Express Faux Corps Ergal - Extracteur";DC358EL;FAIR;3664245084347;;10;2030,00;3110,00;3110,00;simac;"Armes de grande chasse";"Carabines Express";"Ergal Extracteur";"Fair Superposé - Lusso Express Faux Corps Ergal - Calibre 8x57 JRS";"
Bascule en Ergal 55
Crosse en noyer finition FX-Wood
Détente dorée
Joues de renfort - Double verrouillage à plat

Tourillons acier interchangeables, frette acier à résistance élevée (39NCD4Ph), guidon réglable en hauteur, renfort de tonnerre acier, bande pré-équipée pour montage d’optique";C;article;DC358EL-3.jpg;DC358EL-9.jpg;DC358EL-6.jpg;DC358EL-5.jpg;DC358EL-8.jpg;DC358EL-1.jpg;DC358EL-7.jpg;;;;AF206;;Ergal;;;"8 x 57 JRS";55;;;;;;;2;;;;;MD;;;;;Ext.;;;;;;;;;;;;;;;;;;94;;;;;;;;;;;2700;;;;;;;;;;;;;;;;;"Express Superposé";;;;;"2019-01-21 05:05:10";0
72;"Mallette FAIR 1 Fusil ( Promotion )";MFP;FAIR;3664245039583;;1;75,00;135,00;135,00;simac;Accessoires;Bagagerie;Mallettes;;;"Vente libre";article;MFP.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
73;"Mallette FAIR 1 Fusil superposé & canon";MFP02;FAIR;3664245039590;;3;85,00;155,00;155,00;simac;Accessoires;Bagagerie;Mallettes;;"Mallette pour 1 fusil superposé et 1 canon";"Vente libre";article;MFP02.jpg;MFP02-2.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
74;"Mallette FAIR 1 Fusil ABS";MF100;FAIR;;;1;115,00;210,00;210,00;simac;Accessoires;Bagagerie;Mallettes;;"
Intérieur velours
Dimension 830 x 225 x 100mm
";"Vente libre";article;MF100-1.jpg;MF100-2.jpg;MF100-5.jpg;MF100-3.jpg;MF100-4.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;22.5;;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2022-10-04 11:24:39";0
75;"Caesar Guerini Tempio Acier Cal. 12";CG200;"CAESAR GUERINI";3664245035127;3.5000;0;2015,00;2830,00;2830,00;simac;"Fusils chasse";Superposé;"Acier Ejecteur";"Double détente";"
Canons épreuve billes acier
Bascule en acier monobloc avec faux corps
Crosse pistolet prince de Galles et devant tulipe
Sous garde nouvelle gravure.
Plaque de couche en bois
";C;article;CG220-11_DUPLICA_1.jpg;CG220-3_DUPLICA_1.jpg;CG220-4_DUPLICA_1.jpg;CG220-5_DUPLICA_1.jpg;CG220-6_DUPLICA_1.jpg;CG220-9_DUPLICA_1.jpg;CG220-10_DUPLICA_1.jpg;CG220-12_DUPLICA_1.jpg;;;AU872;;Acier;;;"cal. 12";71;;"76 mm";C.I.;;;;2;;;;;DD;;;;;Eject.;;;;;;;;;;;;;;;;;;108.5;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;"Fusil Superposé";;;;;"2022-12-30 11:37:45";0
75;"Caesar Guerini Tempio Acier Cal. 12";CG200M;"CAESAR GUERINI";8057284476719;3.5000;0;2015,00;2830,00;2830,00;simac;"Fusils chasse";Superposé;"Acier Ejecteur";"Mono détente sélective";"
Canons épreuve billes acier
Bascule en acier monobloc avec faux corps
Crosse pistolet prince de Galles et devant tulipe
Sous garde nouvelle gravure.
Plaque de couche en bois
";C;article;CG220-11_DUPLICA_1.jpg;CG220-3_DUPLICA_1.jpg;CG220-4_DUPLICA_1.jpg;CG220-5_DUPLICA_1.jpg;CG220-6_DUPLICA_1.jpg;CG220-9_DUPLICA_1.jpg;CG220-10_DUPLICA_1.jpg;CG220-12_DUPLICA_1.jpg;;;AU872;;Acier;;;"cal. 12";71;;"76 mm";C.I.;;;;2;;;;;MDS;;;;;Eject.;;;;;;;;;;;;;;;;;;108.5;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;"Fusil Superposé";;;;;"2022-12-30 11:37:45";0
85;"Caesar Guerini MAGNUS Ergal Bascule Faux Corps - Cal. 12";CG310;"CAESAR GUERINI";8057284470830;;0;2385,00;3350,00;3350,00;simac;"Fusils chasse";Superposé;"Ergal Ejecteur";"Double Détente";;C;article;CG315MA.jpg;CG310M-1.jpg;CG310M-4.jpg;CG310M-2.jpg;CG315A-4.jpg;CG310M-3.jpg;CG315A-6.jpg;CG315A-8.jpg;CG315A-9.jpg;CG315A-10.jpg;AU941;;Ergal;;;"cal. 12";71;;"76 mm";"5 C.I.";;;;2;;;;;DD;;;;;Eject.;;;;;;;;;;;;;;;;;;108.5;;;;;;;;;;;2850;;;;;;;;;;;;;;;;;"Fusil Superposé";;;;;"2023-03-29 11:10:42";0
85;"Caesar Guerini MAGNUS Ergal Bascule Faux Corps - Cal. 12";CG310M;"CAESAR GUERINI";8051407445026;3.2000;0;2385,00;3350,00;3350,00;simac;"Fusils chasse";Superposé;"Ergal Ejecteur";" Monodétente";;C;article;CG315MA.jpg;CG310M-1.jpg;CG310M-4.jpg;CG310M-2.jpg;CG315A-4.jpg;CG310M-3.jpg;CG315A-6.jpg;CG315A-8.jpg;CG315A-9.jpg;CG315A-10.jpg;AU941;;Ergal;;;"cal. 12";71;;"76 mm";"5 C.I.";;;;2;;;;;MDS;;;;;Eject.;;;;;;;;;;;;;;;;;;108.5;;;;;;;;;;;2850;;;;;;;;;;;;;;;;;"Fusil Superposé";;;;;"2023-03-29 11:10:42";0
85;"Caesar Guerini MAGNUS Ergal Bascule Faux Corps - Cal. 12";CG310MA;"CAESAR GUERINI";8057284470847;;0;2385,00;3350,00;3350,00;simac;"Fusils chasse";Superposé;"Ergal Ejecteur";" Monodétente Crosse Anglaise";;C;article;CG315MA.jpg;CG310M-1.jpg;CG310M-4.jpg;CG310M-2.jpg;CG315A-4.jpg;CG310M-3.jpg;CG315A-6.jpg;CG315A-8.jpg;CG315A-9.jpg;CG315A-10.jpg;AU941;;Ergal;;;"cal. 12";71;;"76 mm";"5 C.I.";;;;2;;;;;MDS;;;;;Eject.;;;;;;;;;;;;;;;;;;108.5;;;;;;;;;;;2850;;;;;;;;;;;;;;;;;"Fusil Superposé";;;;;"2023-03-29 11:10:42";0
